id,type,time,author,author_id,re_tweeter,associated_tweet,text,links,hashtags,mentions,reply_count,favorite_count,retweet_count
1228112874205319168,tweet,1581639901000,PVEM_Vrcz,3068397341,,1228112874205319168,"COVID-19: de crisis sanitaria a crisis económica global.En el Podcast de hoy, @JavierHerreraMx hace un análisis muy minucioso respecto al coronavirus COVID-19 y su impacto sobre la economía (también) de nuestro país.Spotify: https://spoti.fi/2OTaIIR",['https://t.co/ONvbRqsWRV'],[],['@JavierHerreraMx'],0,1,0
1228112872905072642,tweet,1581639900000,fabrimono_OK,1317612770,,1228112872905072642,Yo sabía que el colorado mufa este tenía algo que ver con el coronavirus DEAA https://twitter.com/capturebizarre/status/1228074167293161472 …,['https://t.co/s5GjZgWcgk'],[],[],0,0,0
1228112871109865472,tweet,1581639900000,elfarandi,169989918,,1228112871109865472,Vanessa Carmona pensó que había contraído el coronavirus http://bit.ly/2vsTtre,['https://t.co/RKZo9dwcbM'],[],[],0,0,0
1228112870682091520,tweet,1581639900000,zhuannit,3184093375,,1228112870682091520,Quick break from all the bad news on #CoronavirusOutbreak #WuhanCoronavirus#covid19 #coronavirus #coronavirusoutbreak,[],"['#CoronavirusOutbreak', '#WuhanCoronavirus', '#covid19', '#coronavirus', '#coronavirusoutbreak']",[],0,2,0
1228112870673698818,tweet,1581639900000,superconfirmado,57385931,,1228112870673698818,Cancelan el Mobile World Congress de Barcelona por temor al coronavirus http://bit.ly/37oWqWI pic.twitter.com/e45rBMx2ZZ,"['https://t.co/pBWmtVds9C', 'https://t.co/e45rBMx2ZZ']",[],[],0,0,0
1228112870535245824,tweet,1581639900000,noticierovv,44145131,,1228112870535245824,#13Feb Japón destinará 130 millones de euros a medidas de emergencia por coronavirus http://bit.ly/38qSK8e #Japón #Coronavirus #Economía #NoticieroVenevision #Venevisionpic.twitter.com/X9SiYYmHk2,"['https://t.co/RrPUFVrNlS', 'https://t.co/X9SiYYmHk2']","['#13Feb', '#Coronavirus', '#NoticieroVenevision', '#Venevision']",[],0,0,0
1228112869784342528,tweet,1581639900000,drkristenkc,244403972,,1228112869784342528,"Statements negating aerosol transmission are likely rooted in fear, not science. There has been scientific evidence of aerosol transmission of MERS-CoV, so it is likely possible for this novel coronavirus. -good commentary by ⁦⁦⁦@Don_Milton⁩http://www.cidrap.umn.edu/news-perspective/2020/02/unmasked-experts-explain-necessary-respiratory-protection-covid-19 …",['https://t.co/T6SaC6CS7K'],[],['@Don_Milton'],0,0,0
1228112866269523969,tweet,1581639899000,summedupcanada,742347669205483523,,1228112866269523969,David J. Bercuson: What crises like the coronavirus pandemic tell us about regimes http://www.newssummedup.com/a/ekbdh9,['https://t.co/vDwOvK6IFC'],[],[],0,0,0
1228112863312695296,tweet,1581639898000,fabianalucero,32254847,,1228081238348640258,"Dice “de la población con recursos, la juventud 𝘯𝘶𝘦𝘴𝘵𝘳a”... Habla de la pobreza como si fuera el avance del coronavirus, qué pedazo de soreta.",[],[],[],1,1,0
1228112861764784128,tweet,1581639898000,realjdburnett,804499823374331905,,1228108408043327488,https://twitter.com/DanaSchwartzzz/status/1228019211311562752?s=19 …,['https://t.co/LGe0rfStzz'],[],[],0,0,0
1228112855486074880,tweet,1581639896000,JohnnyJLee2,1217454963812597761,,1228112855486074880,"Through the article, i have seen tons issues regarding to Corona virus between nation to nations. I hope that does not involve to political issues. https://twitter.com/skift/status/1223207453426212864 …",['https://t.co/8poMMBV6ui'],[],[],0,0,0
1228112840285802497,tweet,1581639893000,BIMBSecurities,399841977,,1228112786535768065,•US weekly jobless claims increase slightly•Coronavirus spurs best China bond rally since 2015•French unemployment fell to 11-year low in fourth quarter•Singapore set to unveil historic budget deficit to soften coronavirus hit,[],[],[],0,0,0
1228112840269144066,tweet,1581639893000,Deviiousgames,3234856553,,1228112840269144066,This facility may be the key finding to a coronavirus vaccine  https://twitter.com/i/events/1228026273361989632 …,['https://t.co/PMt0A49ysU'],[],[],0,0,0
1228112839744925696,tweet,1581639892000,_cumbi4nena,1187890044985577477,,1228112839744925696,"¿Quién financió a Piñera  para traer murciélagos con coronavirus  a Chile? Ajajajajajaja Odio a Piñera, pero Pucha que se ponen hueones con sus teorías ridículas jajaja",[],[],[],0,0,0
1228112837811326977,tweet,1581639892000,NEWSWORLD555,1104382519481327616,,1228112837811326977,"Coronavirus live updates: China's Hubei province reports 116 more deaths and 4,823 new cases - CNBCCoronavirus live updates: China's Hubei province reports 116 more deaths and 4,823 new cases  CNBCView Full Covera… https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjAvMDIvMTQvY29yb25hdmlydXMtbGF0ZXN0LXVwZGF0ZXMtY2hpbmFzLWh1YmVpLmh0bWzSAVBodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMC8wMi8xNC9jb3JvbmF2aXJ1cy1sYXRlc3QtdXBkYXRlcy1jaGluYXMtaHViZWkuaHRtbA?oc=5 …#NEWS#WORLDNEWS#GOOGLENEWSpic.twitter.com/qWP9gTZCk8","['https://t.co/6Ptqhte6tn', 'https://t.co/qWP9gTZCk8']","['#NEWS', '#WORLDNEWS', '#GOOGLENEWS']",[],0,0,0
1228112836490121218,tweet,1581639892000,lafm,126204564,,1228112836490121218,China ya llegó a 1.483 muertos por coronavirus https://www.lafm.com.co/internacional/china-ya-llego-1483-muertos-por-coronavirus …,['https://t.co/KdilDuvERO'],[],[],1,5,6
1228112827124273152,tweet,1581639889000,NameRedacted__,3815669777,,1228079838835200001,California is a cesspool.Liberal Californians leaving the state are like human versions of the Coronavirus.  They spread and infect everything that was previously healthy.,[],[],[],0,1,0
1228112826528653313,tweet,1581639889000,VisionRDN,925741025313853440,,1228112826528653313,Asesor de la OMS alerta de que el nuevo coronavirus podría infectar a dos tercios de la población mundial https://visionrdn.com/asesor-de-la-oms-alerta-de-que-el-nuevo-coronavirus-podria-infectar-a-dos-tercios-de-la-poblacion-mundial/ …pic.twitter.com/Hzp36vBKc6,"['https://t.co/PDxWDemiW6', 'https://t.co/Hzp36vBKc6']",[],[],0,0,0
1228112824653754369,tweet,1581639889000,thejoshuaosei,3406797087,,1228021094914908161,Can’t even go there no more,[],[],[],0,0,0
1228112823118512128,tweet,1581639888000,spectatorindex,1626294277,,1228112823118512128,BREAKING: Coronavirus death toll reaches 1483,[],[],[],20,214,111
1228112820388147201,tweet,1581639888000,silentmax,12679762,,1228112820388147201,"$RCL Royal Caribbean cancels 18 cruises, warns coronavirus hit to yearly profit | Article [AMP] | Reuters https://www.reuters.com/article/us-china-health-royal-carib-crus-idUSKBN207303 …",['https://t.co/ZsTAT1CT1W'],[],['@search?q=%24RCL&src=ctag'],0,0,0
1228112820308529152,tweet,1581639888000,CORONAV68098368,1223068723998871552,,1228112820308529152,"Que pena @MashiRafael,ladrar en Twitter para defenderse e impugnar actos u omisiones suyas CORRUPCIÓN y de su acólita banda,Usted esta cosechando 10 años de fechorías y eso que falta más todavía,@VillaFernando_ ,esto recién empieza,su propia medicina de tanto odio,ENTERRADO https://twitter.com/MashiRafael/status/1228065684166500363 …",['https://t.co/0pDAhQqDcQ'],[],"['@MashiRafael', '@VillaFernando_']",0,0,0
1228112819545088000,tweet,1581639888000,sc0rpioqueen,1617782810,,1228112819545088000,*yt ppl makes racist joke about the coronavirus*yt ppl daily: https://twitter.com/katienotopoulos/status/1228071950179880960 …,['https://t.co/8maVZ91QDf'],[],[],0,0,0
1228112817020186637,tweet,1581639887000,SherryStacyRN1,1026250928444395520,,1228112817020186637,Contaminated Luggage: Are U.S. Airport Employees Infected With Coronavirus? https://youtu.be/rzmHY85rRGo  via @YouTube,['https://t.co/byTYZSuRzF'],[],['@YouTube'],0,0,0
1228112815506022400,tweet,1581639887000,CoronaVirusNetW,1224772266921222145,,1228087975290003456,"San Antonio, Texas",[],[],[],0,0,0
1228112814788743168,tweet,1581639886000,Corona2019N,1221081741290545154,,1228112814788743168,These are very bad ongoing #COVID2019 numbers. #coronavirus https://twitter.com/darky999/status/1228106197200293888 …,['https://t.co/aZ9t4Ah59m'],"['#COVID2019', '#coronavirus']",[],0,0,0
1228112814507724800,tweet,1581639886000,williansdeSousa,793908746,,1224829988773302274,"CITI Brasil reduz projeção para o crescimento de 2020 de 2,2 para 2%, em decorrência da epidemia de coronavírus sobre a economia global.",[],[],[],0,0,0
1228112814226558978,tweet,1581639886000,remu10,20337236,,1228112814226558978,New post (Lässt sich das Coronavirus aufhalten? Was macht Hertha nach Klinsmann? Was heute wichtig war.) has been published on news204 - https://newsprofixpro.com/news204/2020/02/14/lasst-sich-das-coronavirus-aufhalten-was-macht-hertha-nach-klinsmann-was-heute-wichtig-war/ …,['https://t.co/ro1qHEQ47Y'],[],[],0,0,0
1228112812410621952,tweet,1581639886000,TeamSTM777,739830453125808129,,1228112812410621952,"In The End Time Headlines @EndTimeHeadline, The Number Of #Coronavirus Cases Has Just Exploded, And Many Fear That The Worst Is Yet To Comehttps://endtimeheadlines.org/2020/02/the-number-of-coronavirus-cases-has-just-exploded-and-many-fear-that-the-worst-is-yet-to-come/ …China’s Hubei province reported an additional 242 deaths & 14,840 new cases as of Feb. 12Seek King Jesus Christ",['https://t.co/2MIOwfo0zS'],['#Coronavirus'],['@EndTimeHeadline'],0,0,0
1228112809977880582,tweet,1581639885000,WakeUpCanada1,794548575673978880,,1228112809977880582,#CORONAVIRUS https://twitter.com/WHO/status/1227980048952463360 …,['https://t.co/YD9HpGK0Je'],['#CORONAVIRUS'],[],1,0,0
1228112806538600448,tweet,1581639884000,stand_4_america,918188324426194944,,1228112806538600448,Coronavirus forces OPEC to cut oil demand forecast   Trafigura Executive Chairman and CEO Jeremy Weir argues China http://rviv.ly/Fe6LBi,['https://t.co/Wgvdl8WOyR'],[],[],0,0,0
1228112804764360704,tweet,1581639884000,telenocheRos,2790771818,,1228112804764360704,Científicos argentinos crean un test rápido de #Coronavirus. En el equipo investigador hay un rosarino. pic.twitter.com/HXVwAjYc4w,['https://t.co/HXVwAjYc4w'],['#Coronavirus'],[],0,0,0
1228112801895473153,tweet,1581639883000,klonokid,3227359728,,1228112801895473153,"Coronavirus Update (Live): 65,246 Cases and 1,489 Deaths from the Wuhan China Virus Outbreak - Worldometer https://www.worldometers.info/coronavirus/",['https://t.co/IXmf9Hkfpy'],[],[],0,0,0
1228112801178308609,tweet,1581639883000,angel19am,187675088,,1228112671586897922,"Escuche que fue por un cambio en la metodología, no?",[],[],[],0,0,0
1228112799731257344,tweet,1581639883000,gabseugenio,736683072729518080,,1228112799731257344,Eu acho q tô com coronavírus,[],[],[],1,1,0
1228112796929359873,tweet,1581639882000,CodeDrogo,2914040439,,1228107550802894849,Why is china lying about how serious this coronavirus issue is?,[],[],[],0,0,0
1228112796098813952,tweet,1581639882000,remu10,20337236,,1228112796098813952,New post (Coronavirus contagion fears in Silicon Valley) has been published on news204 - https://newsprofixpro.com/news204/2020/02/14/coronavirus-contagion-fears-in-silicon-valley/ …,['https://t.co/1jUGnxM748'],[],[],0,0,0
1228112795473977345,tweet,1581639882000,nCoV24,1222896661434781698,,1228112795473977345,"Fin du #coronavirus ? Reprise du travail à Pékin ?En analysant les données de trafic en temps réel de la ville de Pékin fournit par @TomTom, on voit que le taux de congestion a chuté de 50%. Aucune reprise.pic.twitter.com/9K92qFjj3y",['https://t.co/9K92qFjj3y'],['#coronavirus'],['@TomTom'],0,0,0
1228112792525340672,tweet,1581639881000,2019nCoVwatcher,1231053438,,1228073654870736897,"Oops, will add tomorrow, thanks!",[],[],[],0,0,0
1228112792185643009,tweet,1581639881000,RobertYounant,995188062,,1228112792185643009,CNN: Nissan's profits plunge 83% and the coronavirus threatens its turnaround plans.https://www.cnn.com/2020/02/13/business/nissan-earnings/index.html …via @GoogleNews,['https://t.co/7o2pakLEBo'],[],['@googlenews'],0,0,0
1228112786795921409,tweet,1581639880000,paris_detective,1035967189071921153,,1228112786795921409,Coronavirus : quel est ce nouveau mode de calcul qui fait exploser le nombre de cas ? | LCI https://www.lci.fr/international/coronavirus-quelle-est-cette-nouvelle-methode-de-calcul-qui-fait-exploser-le-nombre-de-cas-2145397.html …,['https://t.co/Hk0Aw5BLRt'],[],[],0,0,0
1228112784665149441,tweet,1581639879000,OCDrises,868137108766052352,,1228112784665149441,This scene is bound to happen from here on out. Shit is going to get sketchy #ChinaVirus #wuhanvirus #WuhanOutbreak #Coronavirus #coronaoutbreak #CoronavirusOutbreak #SARSCoV2 #Covid19 #2019nCoV #Bioweapon #coronavirususahttps://twitter.com/livecrisisnews/status/1228110045822496774 …,['https://t.co/dKlR4Ug7tD'],"['#ChinaVirus', '#wuhanvirus', '#WuhanOutbreak', '#Coronavirus', '#coronaoutbreak', '#CoronavirusOutbreak', '#SARSCoV2', '#Covid19', '#2019nCoV', '#Bioweapon', '#coronavirususa']",[],0,1,0
1228112781968334849,tweet,1581639879000,isaacj,10113082,,1228112781968334849,Asesor de la OMS alerta de que el nuevo coronavirus podría infectar a dos tercios de la población mundial: https://actualidad.rt.com/actualidad/343001-asesor-oms-alertar-coronavirus-infectar-dos-tercios-mundo …,['https://t.co/P19SWaolSg'],[],[],0,0,0
1228112781058048001,tweet,1581639878000,tablelead,973655493423128577,,1228112781058048001,"Alibaba CEO: Coronavirus is a ‘black swan,’ may affect the global economy https://tablelead.wordpress.com/2020/02/13/alibaba-ceo-coronavirus-is-a-black-swan-may-affect-the-global-economy/ …",['https://t.co/UMKs8CUZwd'],[],[],0,0,0
1228112778046558208,tweet,1581639878000,notokap,3609829279,,1228093039651913728,target,[],[],[],0,0,0
1228112775538520064,tweet,1581639877000,360CNN,101386226,,1228112775538520064,Why we still don’t know how deadly this new coronavirus is https://www.vox.com/2020/2/12/21134718/coronavirus-china-deaths-mortality-rate?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … via @voxdotcom,['https://t.co/tdLEJFyUDW'],[],['@voxdotcom'],0,0,0
1228112774959521792,tweet,1581639877000,captsingh,29974662,,1228112774959521792,"Cruise lines skipping Singapore, cancelling Asian sailings amid port closures and coronavirus fears, Singapore News & Top Stories - The Straits Times https://www.straitstimes.com/singapore/cruise-lines-skipping-singapore-cancelling-asian-sailings-amid-port-closures-and?utm_source=emarsys&utm_medium=email&utm_campaign=ST_Newsletter_AM&utm_term=Cruise+lines+skipping+Singapore%2C+cancelling+Asian+sailings+amid+port+closures+and+coronavirus+fears&utm_content=14%2F02%2F2020 …",['https://t.co/MP8ECfkYqy'],[],[],0,1,1
1228112770454958080,tweet,1581639876000,needsome5HT,1186686640464551937,,1228112770454958080,0 memes con el coronavirus so wack,[],[],[],0,0,0
1228112766503968770,tweet,1581639875000,RenaudBoyaval,3218017496,,1228112766503968770,#Coronavirus : 15 000 contaminations supplémentaires et 242 nouveaux décès en 24 heures... https://francais.rt.com/international/71253-coronavirus-15-000-contaminations-supplementaires#.XkXosxmEGU8.twitter …,['https://t.co/lDVFvcesIq'],['#Coronavirus'],[],0,0,0
1228112756760596481,tweet,1581639873000,MrsOpenminded,1056545125,,1228112756760596481,MSN News:How Soon Can Scientists Find a Coronavirus Vaccine?ANSWER: 3 Hourshttp://www.msn.com/en-us/health/medical/how-soon-can-scientists-find-a-coronavirus-vaccine/ar-BBZYGS3?li=BBnb7Kz&ocid=iehp …pic.twitter.com/ZE4MVyBSS9,"['https://t.co/FRwiHr8Vo7', 'https://t.co/ZE4MVyBSS9']",[],[],0,0,0
1228112756458446848,tweet,1581639873000,johnywith1n,51963642,,1227927071269302278,Probably the same uproar as there would be about people discriminating against Asian Americans due to the coronavirus.,[],[],[],0,0,0
1228112753082224641,tweet,1581639872000,MichaelButchin,2159779135,,1228112753082224641,"Coronavirus Epidemic Update 17: Spike in Confirmed Cases, Fighting Infec... https://youtu.be/wlbM6VVkVZM  via @YouTube",['https://t.co/zBXFbfPEli'],[],['@YouTube'],0,0,0
1228112749550424064,tweet,1581639871000,MSNAustralia,2818810598,,1228112749550424064,Coronavirus travel ban extended to 'keep Australians safe' http://www.msn.com/en-au/news/australia/coronavirus-travel-ban-extended-to-keep-australians-safe-peter-dutton-insists-amid-chinese-dissatisfaction/ar-BBZYFWg?ocid=ob-tw-enau-613 …,['https://t.co/OwnUa75Ok4'],[],[],0,0,0
1228112747688267777,tweet,1581639870000,Astrologic007,958672653493194752,,1228112747688267777,"@JoeTrippi > 8/? Kids felt What'sTheUse? NOW, @GretaThunberg and kids 6-46 are MAD. and Scared To Death. Over EVERYthing: war,debt,house prices,cancer,planet, porn,bullying. #2020cosmobiology has long predictD All Hell for 2020. and I am not an alarmist. economy. #coronavirus. https://twitter.com/Astrologic007/status/1228111002979401729 …",['https://t.co/Qy9KgQmhdu'],"['#2020cosmobiology', '#coronavirus']","['@JoeTrippi', '@GretaThunberg']",0,0,0
1228112747461632000,tweet,1581639870000,Gingerkelley77,785254322669924353,,1228112747461632000,"Chinese Man Covers Himself with Firecrackers, Gasoline After Coronavirus Cancels His Birthday Party http://bit.ly/2Srqf4I  via @BreitbartNews",['https://t.co/xuZKPtf6B9'],[],['@BreitbartNews'],0,0,0
1228112732194582528,tweet,1581639867000,EwwYaMean,1141016390679322625,,1228112732194582528,Lmaooo @JimCarrey is a creep now for sayin he hasnt done the female asking a comedian about his bucket list LETS STICK TO THE CORONAVIRUS GUYS,[],[],['@JimCarrey'],0,0,0
1228112730953003008,tweet,1581639866000,frozenbananacap,1207140500140113921,,1228112730953003008,Did the #Simpsons predict Coronavirus transmitting via $AMZN packages shipped from China? This reporter thinks: maybe!pic.twitter.com/vPO8zmwbPF,['https://t.co/vPO8zmwbPF'],['#Simpsons'],['@search?q=%24AMZN&src=ctag'],0,0,0
1228112730566979584,tweet,1581639866000,rpjward,26956600,,1228112730566979584,"Basketball Australia confirmed today the moving of the Boomers v Hong Kong game to Brisbane, #coronavirus is the main issue, not the protests of the past year. Further the Boomers return clash in Feb 2021 will switch to a HK home game. Sensible decision. #NBL20 #FIBAAsiaCuphttps://twitter.com/rpjward/status/1227066160715186176 …",['https://t.co/RwHQYXVXzT'],"['#coronavirus', '#NBL20', '#NBL20', '#FIBAAsiaCup']",[],0,2,1
1228112727555682310,tweet,1581639866000,LexLuthorDaKing,147911085,,1228112727555682310,The movie had had generally positive reviews from both men and women and only had a bad opening due to the unfortunate timing of coronavirus it’s so it’s just kinda weak y’all did this though https://twitter.com/cbr/status/1227555709266677760 …,['https://t.co/R5Tkufwzxc'],[],[],0,0,0
1228112718651101185,tweet,1581639864000,kishelap,956330186341015552,,1228112718651101185,"Chinese Billionaire 'Guo Wengui' Claims 1.5 Million People Have Been Infected With The Coronavirus And The Death Toll Is Over 50,000https://www.worldstarhiphop.com/videos/video.php?v=wshhz95x9MCN9BeJzsFo …@CNBC @jimcramer @tim_cook @CNN @petenajarian",['https://t.co/G3lN2q4nR0'],[],"['@CNBC', '@jimcramer', '@tim_cook', '@CNN', '@petenajarian']",0,0,1
1228112717610795008,tweet,1581639863000,DHolmesOnline,966942816,,1228112717610795008,This coronavirus outbreak is getting scary. Sure glad I quit drinking.,[],[],[],0,0,0
1228112713336967171,tweet,1581639862000,realTuckFrumper,55060090,,1228112713336967171,US military told to 'prepare for coronavirus epidemic' https://www.dailymail.co.uk/health/article-8001141/US-military-told-prepare-coronavirus-epidemic.html?ns_mchannel=rss&ito=1490&ns_campaign=1490 …,['https://t.co/zvepDMUJAO'],[],[],2,3,3
1228112711613079556,tweet,1581639862000,nnoelitus,59385625,,1228094653259448321,Y contagiarte de coronavirus? Para pensar,[],[],[],0,0,0
1228112710589652992,tweet,1581639862000,aeo2626,306487509,,1228103691644948481,"The only way this will save you from coronavirus is if you dump the liquid out, break the glass bottle and slit your own throat.  Then you’re dead and safe from the virus.",[],[],[],0,0,0
1228112708626763776,tweet,1581639861000,WakeUpCanada1,794548575673978880,,1228112708626763776,#CORONAVIRUS https://twitter.com/DrTedros/status/1227984498970779648 …,['https://t.co/Bbw478g2Cg'],['#CORONAVIRUS'],[],0,0,0
1228112706265370625,tweet,1581639861000,a_odonovan,408825716,,1228102868592418816,Ighalo bringing Corona virus to the league. Season cancelled,[],[],[],0,0,0
1228112700959576065,tweet,1581639859000,lukiita21,1536459936,,1228112700959576065,Lo que me faltaba por ver en el aeropuerto una excursión de cayetanos con mascarillas como si fueran a coger el coronavirus,[],[],[],0,0,0
1228112699311247361,tweet,1581639859000,Atissue5,1179778978372030464,,1224797352361373699,Not if #coronavirus has its way it won't,[],['#coronavirus'],[],0,0,0
1228112698057031680,tweet,1581639859000,_evso,1210717424963801088,,1228112404543918080,"""Based on phylogeny, taxonomy and established practice, the CSG formally recognizes this virus as a sister to SARS-CoVs of the species Severe acute respiratory syndrome-related coronavirus and designates it as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).""",[],[],[],2,0,0
1228112689618022401,tweet,1581639857000,DragonForce_One,488060497,,1228112689618022401,London Coronavirus Patient Took Uber To Hospital - Then They Sent Her Home | Zero Hedge https://www.zerohedge.com/political/london-coronavirus-patient-took-uber-hospital-then-they-sent-her-home … #UKCoronavirus #COVID19,['https://t.co/5QFdFYnGfb'],"['#UKCoronavirus', '#COVID19']",[],0,0,0
1228112687114194944,tweet,1581639856000,zampatorta,757215041896800256,,1228112687114194944,Menos mal que el coronavirus es por comer murciélagos y no bagres porque tengo unos amigos que estaban bastante preocupados....,[],[],[],2,3,0
1228112685306449920,tweet,1581639856000,SymposiastUK,92231888,,1228112685306449920,GMSA cancels Mobile World Congress due to coronavirus concerns – TechCrunch https://techcrunch.com/2020/02/12/gmsa-cancels-mobile-world-congress-due-to-coronavirus-concerns/ …,['https://t.co/ZOm4Ni7rmp'],[],[],0,0,0
1228112684790489089,tweet,1581639855000,ronnienorth13,1068193663627476993,,1228081820622823425,Under the microscope we see that the corona virus is wearing a tiny sombreo.,[],[],[],0,0,0
1228112678788444161,tweet,1581639854000,Gnoiser2,2517894649,,1228112539130761217,Jajaja es muy billie,[],[],[],1,0,0
1228112677983182848,tweet,1581639854000,greeenorg,816101397397700608,,1228112677983182848,"China's Hubei Province Reports 116 New Coronavirus Deaths on Feb. 13, With 4,823 New Cases - https://greeen.info/?p=2892112",['https://t.co/1GIllgSoNv'],[],[],0,0,0
1228112676137521153,tweet,1581639853000,cnnphilippines,2811559122,,1228112539860361216,"BREAKING: Global death toll from novel coronavirus rises to 1,486. #COVID19 1,483 deaths in mainland China, one death in Hong Kong, one in the Philippines, and another in Japan | via @CNNpic.twitter.com/pamunbsU4S",['https://t.co/pamunbsU4S'],['#COVID19'],['@CNN'],1,1,2
1228112674132811776,tweet,1581639853000,LiquidCryogens,997950465236262912,,1228112674132811776,"To ward off the ravages of the Coronavirus, use anti-viral herbs such as Isatis Tinctoria, Andrographis Paniculata, Honeysuckle Japonica, Lemon Myrtle & Lemon Balm. Eat Glutathione, Beta Glucan & Vitamin C rich foods.Use Iodized salt on meals.Avoid exotic game meat.",[],[],[],0,0,0
1228112672425697280,tweet,1581639852000,FrumNewsReport,1078377495798431744,,1228112672425697280,"#BREAKING: Total number of confirmed #coronavirus cases in the epicenter rises to 64,627; death toll now at 1,48310,854 people infected with the virus are in critical condition#COVID2019pic.twitter.com/VeHbQBdtmJ",['https://t.co/VeHbQBdtmJ'],"['#BREAKING', '#coronavirus', '#COVID2019']",[],0,0,1
1228112671586897922,tweet,1581639852000,Coronavirus_es,1221154361914613760,,1228112671586897922,"Hubei, casos diarios |  12/2: 1.638  13/2: 14.840 14/2: 4.823#coronavirus #COVID2019 ¿Alguien nos lo explica?",[],"['#coronavirus', '#COVID2019']",[],4,6,7
1228112669099597829,tweet,1581639852000,IndigenaMuisca,1186267855765020672,,1228110726306373633,La amitoooo,[],[],[],1,1,0
1228112668852195328,tweet,1581639852000,MaryEllen437COS,2503212930,,1228112668852195328,Scary satellite pics 'show extent of coronavirus corpse burning in Wuhan' https://www.the-sun.com/news/383407/china-accused-of-major-coronavirus-cover-up-as-chilling-satellite-pics-show-extent-of-corpse-burning-in-wuhan?utm_source=twitter&utm_medium=social&utm_campaign=sharebarweb …,['https://t.co/gfoCMh5UTc'],[],[],0,0,0
1228112668667441154,tweet,1581639852000,coldfloral,100845967,,1228007468300562432,"I sent off another email today, this time I let them know how disappointed I am with the lack of communication and transparency about what's holding back the shipping of parcels. If it's coronavirus they just need to say so. I'll keep you posted.",[],[],[],0,0,0
1228112663512784896,tweet,1581639850000,genteonline,145755431,,1228112663512784896,¿Estamos a tiempo de evitar el contagio de coronavirus en nuestro país?    #Coronavirus #RevistaGente    https://bit.ly/2OSalOL    12,['https://t.co/sj5d2pKpJ8'],"['#Coronavirus', '#RevistaGente']",[],0,0,0
1228112660870451203,tweet,1581639850000,astuteinvesting,3240385912,,1228112660870451203,Chinese economy clobbered by coronavirus but set to recover soon: Reuters poll https://reut.rs/2OTczgL  #news #business #socialpic.twitter.com/p0rzRaQrnb,"['https://t.co/YnHcn9cNmo', 'https://t.co/p0rzRaQrnb']","['#news', '#business', '#social']",[],0,0,0
1228112654553821184,tweet,1581639848000,p_dabney,2316401030,,1228112654553821184,Boeing concerned about coronavirus impact on air travel https://www.cnbc.com/2020/01/29/coronavirus-impact-on-air-travel-a-concern-boeing-cfo-says.html …,['https://t.co/Jpitw6gvSQ'],[],[],0,0,0
1228112650552381440,tweet,1581639847000,Ezebleile,2266137818,,1228112650552381440,"3 murciélagos sacaron de mí departamento, sino tengo coronavirus es porque soy inmune",[],[],[],1,0,0
1228112648513970181,tweet,1581639847000,GrandesMedios,506717275,,1228112648513970181,"Serpientes, murciélagos, civetas… ¿de dónde proviene el coronavirus de Wuhan? #Análisishttps://grandesmedios.com/origen-coronavirus-de-wuhan/ …",['https://t.co/dvioe968JY'],[],[],0,0,0
1228112646152556544,tweet,1581639846000,NEWSFORFOREX1,1205059957638471680,,1228112646152556544,Safe-Haven ETFs Rally as Coronavirus Cases Surge https://newsforforex.com/etfs/safe-haven-etfs-rally-as-coronavirus-cases-surge/ …,['https://t.co/8YXFoKzHsG'],[],[],0,0,0
1228112645582094341,tweet,1581639846000,WMUR9,14662569,,1228112645582094341,NH health officials clarify confusion over coronavirus strains https://www.wmur.com/article/new-hampshire-health-officials-clarify-confusion-over-coronavirus-types/30918039 …,['https://t.co/XzDCH9SNh4'],[],[],0,0,0
1228112637831020545,tweet,1581639844000,_Iogan,20577610,,1228112301326245889,"Te juro, ya no sé cuántas veces me llega la notificacion.",[],[],[],0,1,0
1228112637482893313,tweet,1581639844000,JayJay03038181,1223192168338272261,,1228088118621954048,"The media have clearly got it in for Boris & his government. Every day the knives are out. They haven’t got around to blaming him for the Corona virus yet, but there’s time I suppose.",[],[],[],0,0,1
1228112634370650113,tweet,1581639843000,snaglet,40365839,,1228111481775906816,Corona virus,[],[],[],0,0,1
1228112633947017216,tweet,1581639843000,Sportsgriduk,815505489119379457,,1228112633947017216,Coronavirus: Hong Kong Sevens organisers relieved to avoid cancellation after taking decision to postpone showpiece http://dlvr.it/RQ0Mvv pic.twitter.com/fhxOrdxdHq,"['https://t.co/7WhZZ0WIJq', 'https://t.co/fhxOrdxdHq']",[],[],0,0,0
1228112633167040513,tweet,1581639843000,Nomuchodeque,125076571,,1228087371461201920,"Daleeee no es tan importante, en estas instancias, tociendo o no tociendo, el coronavirus va creciendo",[],[],[],0,0,0
